flash	flæ∫	n.闪光 vi.闪，闪烁	2			
flat	flæt	a.平的，扁平的	3			
flavour	ˈfleivə	n.味，味道；风味	2			
fleet	fliːt	n.舰队；船队，机群	1			
flesh	fle∫	n.肉，肌肉；肉体	2			
flexible	ˈfleksəbl	a.易弯曲的；灵活的	2	flect		
flight	flait	n.航班；飞行；逃跑	2			
float	fləut	vi.漂浮 vt.使漂浮	2			
flock	flɔk	n.羊群，群；大量	2			
flood	flʌd	n.洪水 vt.淹没	3			
floor	flɔə	n.地板；楼层	3			
flour	ˈflauə	n.面粉，粉；粉状物质	2	flor		
flourish	ˈflʌri∫	vi.繁荣，茂盛，兴旺	1	flor		
flow	fləu	vi.流动；飘垂；涨潮	2			
flower	ˈflauə	n.花，花卉；开花	3	flor		
flu	fluː	n.流行性感冒	2	flu		
fluent	ˈflu(ː)ənt	a.流利的，流畅的	2	flu		
fluid	ˈflu(ː)id	n.流体，液体	2	flu		
flush	flʌ∫	vi.奔流；(脸)发红	2			
fly	flai	n.蝇，苍蝇 vi.飞行	3			
focus	ˈfəukəs	vi.聚焦，注视 n.焦点	2			
fog	fɔg	n.雾；烟雾，尘雾	3			
fold	fəuld	vt.折叠；合拢 n.褶	3			
folk	fəuk	n.人们，家属，亲属	2			
follow	ˈfɔləu	vt.跟随；结果是	3			
following	ˈfɔləuiŋ	a.接着的；下列的	2			
fond	fɔnd	a.喜爱的；溺爱的	2			
food	fuːd	n.食物，食品，养料	3			
fool	fuːl	n.蠢人，傻子 vt.欺骗	3			
foolish	ˈfuːli∫	a.愚蠢的；鲁莽的	3			
foot	fut	n.脚；最下部；英尺	3			
football	ˈfutbɔːl	n.足球比赛；足球	3			
footstep	ˈfutstep	n.脚步；脚步声；足迹	2			
for	fɔː	prep.为；给；因为	3			
forbid	fəˈbid	vt.禁止，不许；阻止	2			
force	fɔːs	vt.强迫 n.力，力量	2	fort		
forecast	ˈfɔːkɑːst	n.预测，预报 vt.预示	2			
forehead	ˈfɔːhed	n.额头，前部	3			
foreign	ˈfɔrin	a.外国的；外来的	2			
foreigner	ˈfɔrinə	n.外国人	2			
foremost	ˈfɔːməust	a.最初的；第一流的	1			
forest	ˈfɔrist	n.森林；森林地带	3			
forever	fəˈrevə	ad.永远，总是，老是	3			
forget	fəˈget	vt.忘记，遗忘	3			
forgive	fəˈgiv	vt.原谅，饶恕，宽恕	2			
fork	fɔːk	n.餐叉；叉；分叉	3			
form	fɔːm	n.形式；形状 vt.形成	2	form		
formal	ˈfɔːməl	a.正式的；礼仪上的	2	form		
formation	fɔːˈmei∫ən	n.形成；构成；形成物	2	form		
former	ˈfɔːmə	a.在前的 n.前者	2	form		
formula	ˈfɔːmjulə	n.公式，式	2	form		
forth	fɔːθ	ad.向前；向外，往外	1			
fortnight	ˈfɔːtnait	n.两星期，十四天	1			
fortunate	ˈfɔːt∫ənit	a.幸运的，侥幸的	2			
fortunately	ˈfɔːt∫ənətli	ad.幸运地，幸亏	2			
fortune	ˈfɔːt∫ən	n.命运，运气；财产	2			
forty	ˈfɔːti	num.四十，第四十	3			
forward	ˈfɔːwəd	ad.向前；今后，往后	3			
found	faund	vt.创立，创办；建立	2	fund		
foundation	faunˈdei∫ən	n.基础；地基；基金	2	fund		
fountain	ˈfauntin	n.泉水，喷泉；源泉	2			
four	fɔː	num.四，四个，第四	3			
fourteen	ˈfɔːˈtiːn	num.十四，第十四	3			
fourth	fɔːθ	num.第四，四分之一	3			
fox	fɔːks	n.狐狸；狡猾的人	3			
fraction	ˈfræk∫ən	n.小部分；片断；分数	2	frag		
fragment	ˈfrægmənt	n.碎片，破片，碎块	2	frag		
frame	freim	n.框架，框子；构架	2			
framework	ˈfreimwəːk	n.框架，构架，结构	2			
France	frɑːns	n.法国，法兰西	3			
frank	fræŋk	a.坦白的，直率的	2			
free	friː	a.自由的；空闲的	3			
freedom	ˈfriːdəm	n.自由；自主	2			
freely	ˈfriːli	ad.自由地；直率地	2			
freeze	friːz	vi.冻；结冻 vt.使结冰	3			
freight	freit	n.货运；货物；运费	1			
French	frent∫	a.法国的 n.法国人	3			
frequency	ˈfriːkwənsi	n.屡次；次数；频率	2			
frequent	ˈfriːkwənt	a.时常发生的；经常的	2			
frequently	ˈfriːkwənt	ad.时常，常常	2			
fresh	fre∫	a.新的；新鲜的	2			
friction	ˈfrik∫ən	n.摩擦，摩擦力	1			
Friday	ˈfraidi	n.星期五	3			
fridge	fridʒ	n.电冰箱	3			
friend	frend	n.朋友，友人	3			
friendly	ˈfrendli	a.友好的，友谊的	3			
friendship	ˈfrend∫ip	n.友谊，友好	3			
frighten	ˈfraitn	vt.使惊恐，吓唬	2			
frog	frɔg	n.蛙	3			
from	frɔm	prep.从…来；离开	3			
front	frʌnt	a.前面的 n.前部	3			
frontier	ˈfrʌntjə	n.边境；边疆；新领域	1			
frost	frɔst	n.冰冻，严寒；霜	2			
frown	fraun	vi.皱眉，蹙额	2			
fruit	fruːt	n.水果；果实；成果	3			
fruitful	ˈfruːtful	a.多产的；肥沃的	2			
fry	frai	vt.油煎，油炸，油炒	3			
fuel	fjuəl	n.燃料 vt.给…加燃料	2			
fulfil	fulˈfil	vt.履行；满足；完成	2			
full	ful	a.满的；完全的	3			
fun	fʌn	n.乐趣，娱乐；玩笑	3			
function	ˈfʌŋk∫ən	n.功能；职务；函数	2			
fund	fʌnd	n.资金；基金；存款	1	fund		
fundamental	ˌfʌndəˈmentl	a.基础的，基本的	1	fund		
funeral	ˈfjuːnərəl	n.葬礼，丧礼，丧葬	2			
funny	ˈfʌni	a.古怪的；滑稽的	3			
fur	fəː	n.软毛；毛皮，裘皮	2			
furious	ˈfjuəriəs	a.狂怒的；狂暴的	1			
furnace	ˈfəːnis	n.炉子，熔炉；鼓风炉	1			
furnish	ˈfəːni∫	vt.供应，提供；装备	1			
furniture	ˈfəːnit∫ə	n.家具；装置，设备	2			
further	ˈfəːðə	ad.更远地 a.更远的	2			
furthermore	fəːðəˈmɔː(r)	ad.而且，此外	1			
future	ˈfjuːt∫ə	n.将来，未来；前途	2			
gain	gein	vt.获得；增加 n.增进	2			
gallery	ˈgæləri	n.长廊，游廊；画廊	1			
gallon	ˈgælən	n.加仑	1			
game	geim	n.游戏；比赛；猎物	3			
gang	gæŋ	n.一帮，一伙	2			
gap	gæp	n.缺口；间隔；差距	2			
garage	gə rɑː(d)ʒ	n.车库；加油站	2			
garbage	ˈgɑːbidʒ	n.垃圾，污物，废料	1			
garden	ˈgɑːdn	n.花园，菜园；公园	3			
gardener	ˈgɑːdnə(r)	n.园丁，花匠	2			
gas	gæs	n.煤气；气体；汽油	3			
gaseous	ˈgæsiəs	a.气体的，气态的	1			
gasoline	ˈgæsəliːn	n.(美)汽油	2			
gasp	gɑːsp	vi.气喘，喘息	1			
gate	geit	n.大门；篱笆门	3			
gather	ˈgæðə	vi.聚集；集合 vt.收集	3			
gauge	gedʒ	vt.量，测量 n.量器	1			
gay	gei	a.快乐的；鲜明的	2			
gaze	geiz	vi.凝视，盯，注视	2			
general	ˈdʒenərəl	a.总的；一般的 n.将军	2	gen		
generally	ˈdʒenərəli	ad.一般地；通常地	2	gen		
generate	ˈdʒenəˌreit	vt.发生；引起；生殖	1	gen		
generation	ˌdʒenəˈrei∫ən	n.一代(人)；产生	2	gen		
generator	ˈdʒenəreitə	n.发电机；发生者	1	gen		
generous	ˈdʒenərəs	a.慷慨的；宽厚的	2	gen		
genius	ˈdʒiːnjəs	n.天才，天赋，天资	1	gen		
gentle	ˈdʒentl	a.和蔼的；轻柔的	2			
gentleman	ˈdʒentlmən	n.绅士；有教养的人	2			
gently	ˈdʒentli	ad.有礼貌地；柔和地	2			
genuine	ˈdʒenjuin	a.真的；真正的	1	gen		
geography	dʒiˈɔgrəfi	n.地理，地理学	2	geo	geo,graph	geo(地球)+graph(写),地理学即描写地球
geometry	dʒiˈɔmitri	n.几何，几何学	2	geo	geo,meter	geo(土地)+meter(测量),几何源于丈量土地
germ	dʒəːm	n.微生物，细菌，幼芽	1			
German	ˈdʒəːmən	a.德国的 n.德国人	3			
Germany	ˈdʒəːməni	n.德意志，德国	3			
gesture	ˈdʒest∫ə	n.姿势，手势；姿态	1			
get	get	vi.变得，成为；到达	3			
ghost	gəust	n.鬼，灵魂；鬼魂	3			
giant	ˈdʒaiənt	n.巨人；巨物	2			
gift	gift	n.礼物，赠品；天赋	3			
girl	gəːl	n.女孩子，姑娘；女儿	3			
give	giv	vt.做，作；送给	3			
glad	glæd	a.高兴的；乐意的	3			
glance	glɑːns	vi.看一下 n.一瞥	2			
glare	gleə	vi.瞪眼 n.瞪眼	2			
glass	glɑːs	n.玻璃；玻璃杯	3			
glide	glaid	vi.滑动；消逝 n.滑行	1			
glimpse	glimps	vt.瞥见 n.一瞥，一看	1			
glitter	ˈglitə	vi.闪闪发光 n.闪光	1			
globe	gləub	n.地球，世界；地界仪	2			
gloomy	ˈgluːmi	a.黑暗的；令人沮丧的	1			
glorious	ˈglɔːriəs	a.光荣的；壮丽的	2			
glory	ˈglɔːri	n.光荣；荣誉的事	2			
glove	glʌv	n.手套	3			
glow	gləu	n.白热光 vi.发白热光	2			
glue	gluː	n.胶，胶水 vt.胶合	2			
go	gəu	vi.去；走；变为	3			
goal	gəul	n.球门；得分；目的	3			
goat	gəut	n.山羊	3			
God	gɔd	n.神，神像；上帝	3			
gold	gəuld	n.金；钱财 a.金制的	3			
golden	ˈgəuldən	a.金色的；极好的	3			
golf	gɔlf	n.高尔夫球	2			
good	gud	a.好的；有本事的	3			
goodbye	ˌgudˈbai	int.再见，再会	3			
goodness	ˈgudnis	n.优良，德性，仁慈	3			
goods	gudz	n.货物，商品	2			
goose	guːs	n.鹅，雌鹅	3			
govern	ˈgʌvən	vt.统治，治理；支配	1			
government	ˈgʌvənmənt	n.政府；治理；政治	2			
governor	ˈgʌvənə	n.州长；主管人员	1			
gown	gaun	n.长袍，长外衣	1			
grace	greis	n.优美，文雅；雅致	1	grat		
graceful	ˈgreisful	a.优美的，优雅的	1	grat		
gracious	ˈgrei∫əs	a.有礼貌的；仁慈的	1	grat		
grade	greid	vt.给…分等级 n.等级	2	grad		
gradual	ˈgrædjuəl	a.逐渐的；渐进的	1	grad		
gradually	ˈgrædjuəli	ad.逐渐地，逐步地	2	grad		
graduate	ˈgrædjueit	n.毕业生 vi.大学毕业	2	grad		
grain	grein	n.谷物，谷粒；颗粒	2			
gramme	græm	n.克(重量单位)	1			
grammar	ˈgræmə	n.语法；语法书	2	graph		
grammatical	grəˈmætikəl	a.语法上的	1	graph		
grand	grænd	a.宏伟的；重大的	2			
granddaughter	ˈgrændɔːtə(r)	n.孙女，外孙女	3			
grandfather	ˈgrændˌfɑːðə	n.祖父；外祖父	3			
grandmother	ˈgrændˌmʌðə	n.祖母，外祖母	3			
grandson	ˈgrændsʌn	n.孙子，外孙子	3			
grant	grɑːnt	n.授给物 vt.授予	1			
grape	greip	n.葡萄；葡萄藤	3			
graph	grɑːf	n.(曲线)图，图表	1	graph		
grasp	grɑːsp	vt.抓紧；掌握 n.抓	2			
grass	grɑːs	n.草；牧草；草地	3			
grateful	ˈgreitful	a.感激的；令人愉快的	2	grat		
gratitude	ˈgrætitjuːd	a.感激，感谢，感恩	1	grat		
grave	greiv	n.坟墓 a.严重的	2	grav		
gravity	ˈgræviti	n.重力，引力；严重性	1	grav		
gray	grei	a.灰色的 n.灰色	3			
great	greit	a.大的；伟大的	3			
greatly	ˈgreitli	ad.大大地，非常	3			
greedy	ˈgriːdi	a.贪吃的；贪婪的	2			
Greek	griːk	a.希腊的 n.希腊人	3			
green	griːn	a.绿色的 n.绿色	3			
greenhouse	ˈgriːnhaus	n.温室，玻璃暖房	3			
greet	griːt	vt.问候，招呼；反应	3			
greeting	ˈgriːtiŋ	n.问候，招呼，致敬	2			
grey	grei	a.灰色的 n.灰色	3			
grieve	griːv	vt.使悲痛 vi.悲痛	1			
grind	graind	vt.磨(碎)；磨快	2			
grip	grip	vt.握紧，抓牢 n.紧握	2			
groan	grəun	vi.哼，呻吟 n.呻吟	1			
grocer	ˈgrəusə	n.食品商；杂货商	1			
grocery	ˈgrəusəri	n.食品杂货店	1			
gross	grəus	a.总的；严重的	1			
ground	graund	n.地；场地；根据	3			
group	gruːp	n.小组，群 vi.聚集	3			
grow	grəu	vi.生长；变得；增长	3			
growth	grəuθ	n.增长；增长量；生长	2			
guarantee	ˌgærənˈtiː	n.保证；担保物	1			
guard	gɑːd	vt.守卫；看守 n.卫兵	2			
guess	ges	vt.&vi.&n.猜测，推测	3			
guest	gest	n.客人，宾客；旅客	3			
guidance	ˈgaidəns	n.引导，指导，领导	1			
guide	gaid	n.导游者 vt.给…导游	2			
guilty	ˈgilti	a.内疚的；有罪的	2			
gulf	gʌlf	n.海湾	1			
gum	gʌm	n.口香糖；树胶	2			
gun	gʌn	n.枪，炮，手枪	3			
gunpowder	ˈgʌnpaudə(r)	n.黑色火药；有烟火药	1			
gymnasium	dʒimˈneiziəm	n.体育馆，健身房	1			
habit	ˈhæbit	n.习惯；习性	2	hab		
habitual	həˈbitjuəl	a.习惯性的，惯常的	1	hab		
hair	heə	n.头发，毛发；毛	3			
haircut	ˈheəkʌt	n.理发	3			
half	hɑːf	n.半，一半 a.一半的	3			
hall	hɔːl	n.门厅；过道；会堂	3			
halt	hɔːlt	vi.停止；立定 n.停住	1			
hamburger	ˈhæmbəːgə	n.汉堡包，牛肉饼	3			
hammer	ˈhæmə	n.锤，榔头 vt.锤击	2			
hand	hænd	n.手；人手；指针	3			
handful	ˈhændful	n.一把；少数，一小撮	2			
handkerchief	ˈhæŋkət∫iːf	n.手帕	2			
handle	ˈhændl	n.柄，把手 vt.拿，触	2			
handsome	ˈhænsəm	a.英俊的；相当大的	2			
handwriting	ˈhændˌraitiŋ	n.笔迹，手迹，书法	2			
handy	ˈhændi	a.手边的；便于使用的	2			
hang	hæŋ	vt.挂，悬；吊死	3			
happen	ˈhæpən	vi.发生；碰巧，恰好	3			
happiness	ˈhæpinis	n.幸福，幸运；快乐	3			
happy	ˈhæpi	a.快乐的；幸福的	3			
harbour	ˈhɑːbə	n.海港，港口 vt.庇护	2			
hard	hɑːd	a.硬的；困难的	3			
harden	ˈhɑːdn	vt.使变硬 vi.变硬	2			
hardly	ˈhɑːdli	ad.几乎不，简直不	2			
hardship	ˈhɑːdˌ∫ip	n.艰难，困苦	2			
hardware	ˈhɑːdweə	n.五金器具；硬件	2			
hare	heə	n.野兔	2			
harm	hɑːm	n.伤害，损害 vt.损害	2			
harmful	ˈhɑːmful	a.有害的	2			
harmony	ˈhɑːməni	n.调合，协调，和谐	1			
harness	ˈhɑːnis	vt.治理 n.马具，挽具	1			
harsh	hɑː∫	a.严厉的；刺耳的	1			
harvest	ˈhɑːvist	n.收获，收成 vt.收割	2			
haste	heist	n.急速，急忙；草率	1			
hasten	ˈheisn	vt.催促 vi.赶紧	1			
hasty	ˈheisti	a.急速的；仓促的	2			
hat	hæt	n.帽子(一般指有边的)	3			
hatch	hæt∫	vt.孵出 vi.(蛋)孵化	1			
hate	heit	vt.恨，憎恨；不喜欢	3			
hateful	ˈheitful	a.可恨的，可恶的	2			
hatred	ˈheitrid	n.憎恶，憎恨，仇恨	1			
have	hæv	v.aux.已经 vt.有；吃	3			
hawk	hɔːk	n.鹰，隼	2			
hay	hei	n.干草	2			
hazard	ˈhæzəd	n.危险；公害	1			
he	hiː	pron.(主格)他	3			
head	hed	n.头；上端 vt.率领	3			
headache	ˈhedeik	n.头痛；头痛的事	3			
heading	ˈhediŋ	n.标题，题词，题名	2			
headline	ˈhedlain	n.大字标题；新闻提要	2			
headmaster	hedˈmɑːstə(r)	n.校长	2			
headquarters	ˈhedˌkwɔːtəz	n.司令部；总部	1			
heal	hiːl	vt.治愈；使和解	1			
health	helθ	n.健康，健康状况	3			
healthy	ˈhelθi	a.健康的；有益健康的	3			
heap	hiːp	n.(一)堆；大量	1			
hear	hiə	vt.听见；审讯；听说	3			
heart	hɑːt	n.心，内心；勇气	3			
heat	hiːt	n.热，炎热 vi.变热	3			
heating	ˈhiːtiŋ	n.加热，供暖	2			
heaven	ˈhevn	n.天堂；天，天空	2			
heavily	ˈhevili	ad.重重地；大量地	2			
heavy	ˈhiːvi	a.重的；大的；充满的	3			
hedge	hedʒ	n.篱笆，树篱；障碍物	1			
heel	hiːl	n.脚后跟，踵，后跟	1			
height	hait	n.高，高度；高处	2			
heir	eə	n.后嗣，继承人	1			
helicopter	ˈhelikɔptə	n.直升机	1			
hell	hel	n.地狱；极大的痛苦	2			
hello	ˈheləu	int.喂	3			
helmet	ˈhelmit	n.头盔，钢盔	1			
help	help	vt.帮助；援助 n.帮手	3			
helpful	ˈhelpful	a.给予帮助的；有用的	3			
helpless	ˈhelplis	a.无助的；无能的	2			
hen	hen	n.母鸡，雌禽	2			
hence	hens	ad.因此，所以；今后	1			
her	həː	pron.(宾格)她；她的	3			
herd	həːd	n.兽群，牧群 vt.放牧	1			
here	hiə	ad.这里；向这里	3			
hero	ˈhiərəu	n.男主角；英雄；勇士	2			
heroic	hiˈrəuik	a.英雄的；英勇的	1			
heroine	ˈherəuin	n.女主角；女英雄	1			
hers	həːz	pron.她的(所有物)	3			
herself	həːˈself	pron.她自己；她亲自	3			
hesitate	ˈheziteit	vi.犹豫，踌躇；含糊	1			
hi	hai	ini.嗨(表示问候等)	3			
hide	haid	vt.把…藏起来；隐瞒	3			
high	hai	a.高的；高级的 ad.高	3			
highly	ˈhaili	ad.高度地，很，非常	2			
highway	ˈhaiwei	n.公路；大路	3			
hill	hil	n.小山，山岗；丘陵	3			
hillside	ˈhilsaid	n.(小山)山腰，山坡	2			
him	him	pron.(宾格)他	3			
himself	himˈself	pron.他自己；他亲自	3			
hint	hint	n.暗示，示意；建议	1			
hire	ˈhaiə	vt.租借 n.租用，雇用	2			
his	hiz	pron.他的，他的东西	3			
historical	hisˈtɔrikəl	a.历史的，有关历史的	1			
history	ˈhistəri	n.历史；个人经历	2			
hit	hit	vt.打；碰撞 n.击	3			
hobby	ˈhɔbi	n.业余爱好，癖好	2			
hold	həuld	vt.拿住；掌握；拥有	3			
hole	həul	n.洞；孔眼，裂开处	3			
holiday	ˈhɔlidei	n.假日，节日；假期	3			
hollow	ˈhɔləu	a.空的；空洞的	1			
holy	ˈhəuli	a.神圣的；圣洁的	2			
home	həum	n.家；家乡 a.家庭的	3			
honest	ˈɔnist	a.诚实的；可敬的	2			
honesty	ˈɔnisti	n.诚实，正直	2			
honey	ˈhʌni	n.蜜，蜂蜜；甜，甜蜜	3			
honeymoon	ˈhʌnimuːn	n.蜜月	2			
honour	ˈɔnə	n.光荣；尊敬，敬意	2			
honourable	ˈɔnərəbl	a.诚实的；光荣的	1			
hook	huk	n.钩，挂钩 vt.钩住	2			
hope	həup	n.&vt.&vi.希望	3			
hopeful	ˈhəupful	a.有希望的	2			
hopeless	ˈhəuplis	a.没有希望的，绝望的	2			
horizon	həˈraizn	n.地平线；眼界，见识	1			
horizontal	ˌhɔriˈzɔntl	a.地平的；水平的	1			
horn	hɔːn	n.号角；警报器；角	2			
horror	ˈhɔrə	n.恐怖；战栗；憎恶	1			
horse	hɔːs	n.马；马科动物	3			
horsepower	ˈhɔːsˌpauə	n.马力	1			
hospital	ˈhɔspitl	n.医院	3	hosp		
host	həust	n.主人；东道主	2	hosp		
hostess	ˈhəustis	n.女主人；空姐	2	hosp		
hostile	ˈhɔstail	a.敌方的；不友善的	1			
hot	hɔt	a.热的；刺激的；辣的	3			
hotel	həuˈtel	n.旅馆	3	hosp		
hour	ˈauə	n.小时；时间，时刻	3			
house	haus	n.房屋，住宅；商号	3			
household	ˈhaushəuld	n.家庭，户；家务	2			
housewife	ˈhauswaif	n.家庭主妇	2			
how	hau	ad.怎么；怎样；多少	3			
however	hauˈevə	ad.然而；不管怎样	3			
huge	hjuːdʒ	a.巨大的，庞大的	3			
human	ˈhjuːmən	a.人的，人类的 n.人	2			
humble	ˈhʌmbl	a.谦逊的；地位低下的	1			
humid	ˈhjuːmid	a.湿的，湿气重的	1			
humorous	ˈhjuːmərəs	a.富于幽默的，诙谐的	1			
humour	ˈhjuːmə	n.幽默，诙谐，幽默感	1			
hundred	ˈhʌndrid	, num.百，百个 n.许多	3			
hunger	ˈhʌŋgə	n.饿，饥饿；渴望	3			
hungry	ˈhʌŋgri	a.饥饿的；渴望的	3			
hunt	hʌnt	n.打猎；搜寻 vt.追猎	2			
hurry	ˈhʌri	vi.赶紧 vt.催促	3			
hurt	həːt	vt.使受伤；使痛心	3			
husband	ˈhʌzbənd	n.丈夫	3			
hut	hʌt	n.小屋，棚屋	2			
hydrogen	ˈhaidrəudʒən	n.氢	2	hydr	hydr,gen	hydr(水)+gen(产生)，氢气燃烧后只生成水
I		pron.(主格)我	3			
ice	ais	n.冰，冰块 vt.冰镇	3			
ice-cream	ˈaiskriːm	n.冰淇淋	3			
idea	aiˈdiə	n.想法；思想；意见	3			
ideal	aiˈdiəl	a.理想的；观念的	2			
identical	aiˈdentikəl	a.完全相同的；同一的	1	ident		
identify	aiˈdentifai	vt.认出，识别，鉴定	1	ident		
idiom	ˈidiəm	n.习语，成语	2			
idle	ˈaidl	a.空闲的；懒散的	2			
i.e		. [ˈaiˈiː] (=that is)那就是，即	2			
if	if	conj.假如，如果	3			
ignorant	ˈignərənt	a.不知道的；无知的	1	cogn		
ignore	igˈnɔː	vt.不顾，不理，忽视	1	cogn		
ill	il	a.有病的；坏的 ad.坏	3			
illegal	iˈliːgəl	a.不合法的，非法的	1			
illness	ˈilnis	n.病，疾病	3			
illustrate	ˈiləstreit	vt.(用图等)说明	1	luc		
illustration	ˌiləsˈtrei∫ən	n.说明，图解；例证	2	luc		
image	ˈimidʒ	n.像；形象；映象	2			
imaginary	iˈmædʒinəri	a.想象中的，假想的	1			
imagination	iˌmædʒiˈnei∫ən	n.想象(力)；空想	2			
imagine	iˈmædʒin	vt.想象，设想；料想	2			
imitate	ˈimiteit	vt.模仿，仿效；仿制	1			
immediate	iˈmiːdjət	a.立即的；直接的	1	med		
immediately	iˈmiːdjətli	ad.立即；直接地	2	med		
immense	iˈmens	a.巨大的；极好的	1	meter		
immigrant	ˈimigrənt	n.移民 a.移民的	1	migr		
impact	ˈimpækt	n.影响，作用；冲击	1			
impatient	imˈpei∫ənt	a.不耐烦的，急躁的	2	pass		
implication	ˌimpliˈkei∫ən	n.含义，暗示，暗指	1	plic		
imply	imˈplai	vt.暗示，意指	1	plic		
import	imˈpɔːt	vt.&n.输入，进口	1	port		
importance	imˈpɔːtəns	n.重要；重要性	2	port		
important	imˈpɔːtənt	a.重要的；有势力的	2	port		
impose	imˈpəuz	vt.把…强加；征(税)	1	pon		
impossible	imˈpɔsəbl	a.不可能的，办不到的	2	pot		
impress	imˈpres	vt.给…深刻印象	1			
impression	imˈpre∫ən	n.印；印象；印记	1			
impressive	imˈpresiv	a.给人印象深刻的	2			
imprison	imˈprizn	vt.关押，监禁；限制	1	prehend		
improve	imˈpruːv	vt.使更好 vi.改善	3	prob		
improvement	imˈpruːvmənt	n.改进，改善；改进处	2	prob		
in	in	prep.在…里 ad.进，入	3			
inch	int∫	n.英寸	3			
incident	ˈinsidənt	n.发生的事；事件	2	cad		
incline	inˈklain	n.斜坡 vt.使倾斜	1			
include	inˈ kluːd	vt.包括，包含	3	clud		
income	ˈinkəm	n.收入；收益；进款	3			
incorrect	ˌinkəˈrekt	a.不正确的，错误的	3	reg		
increase	inˈkriːs	vt.&vi.&n.增加	3	creas		
increasingly	inˈkriːsiŋli	ad.日益，越来越多地	2	creas		
indeed	inˈdiːd	ad.真正地；确实	3			
indefinite	inˈdefinit	a.不明确的；不定的	1	fin		
independence	ˌindiˈpendəns	n.独立,自主/立	2	pend		
independent	indiˈpendənt	a.独立的;自主的	2	pend		
index	ˈindeks	n.索引；指数；指标	2	dic		
India	ˈindjə	n.印度	3			
Indian	ˈindjən	a.印度的 n.印度人	3			
indicate	ˈindikeit	vt.标示，表示；表明	2	dic		
indication	ˌindiˈkei∫ən	n.指示;表示；表明	1	dic		
indifferent	inˈdifərənt	a.冷漠的；不积极的	1	fer		
indignant	inˈdignənt	a.愤慨的，义愤的	1			
indirect	ˌindiˈrekt	a.间接的；不坦率的	2	reg		
indispensable	ˌindisˈpensəbl	a.必不可少的，必需的	1	pend		
individual	ˌindiˈvidjuəl	a.个别的；独特的	2			
indoors	ˈinˈdɔːz	ad.在室内，在屋里	3			
industrial	inˈdʌstriəl	a.工业的；产业的	2			
industrialize	inˈdʌstriəlaiz	vt.使工业化	1			
industry	ˈindəstri	n.工业，产业；勤劳	2			
inefficient	ˌiniˈfi∫ənt	a.效率低的，无能的	1	fac		
inevitable	inˈevitəbl	a.不可避免的，必然的	1			
inexpensive	ˌiniksˈpensiv	a.花费不多的,廉价的	2	pend		
infant	ˈinfənt	n.婴儿 a.婴儿的	1			
infect	inˈfekt	vt.传染；感染	2	fac		
infer	inˈfəː	vt.推论，推断；猜想	2	fer		
inferior	inˈfiəriə	a.下等的；劣等的	1			
infinite	ˈinfinit	a.无限的；无数的	1	fin		
influence	ˈinfluəns	n.影响；势力 vt.影响	2	flu		
influential	ˌinfluˈen∫əl	a.有影响的；有权势的	1	flu		
inform	inˈfɔːm	vt.通知，向…报告	2	form		
information	ˌinfəˈmei∫ən	n.消息，信息；通知	3	form		
inhabit	inˈhæbit	vt.居住于，栖息于	1	hab		
inhabitant	inˈhæbitənt	n.居民，住户	1	hab		
inherit	inˈherit	vt.继承(传统等)	1			
initial	iˈni∫əl	a.最初的；词首的	1			
injection	inˈdʒek∫ən	n.注射，注入；充满	1	ject		
injure	ˈindʒə	vt.伤害，损害，损伤	2	jud		
injury	ˈindʒəri	n.损害，伤害；受伤处	2	jud		
ink	iŋk	n.墨水，油墨	3			
inn	in	n.小旅店；小酒店	3			
inner	ˈinə	a.内部的；内心的	2			
innocent	ˈinəsnt	a.清白的，幼稚的	2			
input	ˈinput	n.输入；投入的资金	2			
inquire	inˈkwaiə	vt.打听，询问；调查	1	quir		
inquiry	inˈkwaiəri	n.询问，打听；调查	1	quir		
insect	ˈinsekt	n.昆虫，虫	2	sec		
insert	inˈsəːt	vt.插入; 嵌入; 登载	1			
inside	ˈinˈsaid	prep.在…里面 n.内部	3			
insist	inˈsist	vi.坚持；坚持要求	2	sist		
inspect	inˈspekt	vt.检查，审查；检阅	1	spec		
inspection	inˈspek∫ən	n.检查，审查；检阅	1	spec		
inspire	inˈspaiə	vt.鼓舞；给…以灵感	1	spir		
install	inˈstɔːl	vt.安装，设置	2			
installation	ˌinstəˈlei∫ən	n.安装；装置；设施	1			
instance	ˈinstəns	n.例子，实例，事例	1	sist		
instant	ˈinstənt	n.瞬间 a.立即的	2	sist		
instantly	ˈinstəntli	ad.立即，即刻	2	sist		
instead	inˈsted	ad.代替，顶替；反而	3			
instinct	ˈinstiŋkt	n.本能；直觉；生性	1			
institute	ˈinstitjuːt	n.研究所；学院	1	sist		
institution	ˌinstiˈtjuː∫ən	n.协会;制度，习俗	1	sist		
instruct	inˈstrʌkt	vt.教；指示；通知	2	stru		
instruction	inˈstrʌk∫ən	n.命令;教学；教训	1	stru		
instrument	ˈinstrumənt	n.仪器;工具；乐器	2	stru		
insufficient	ˌinsəˈfi∫ənt	a.不足的;不适当的	1	fac		
insult	ˈinsʌlt	vt.&n.侮辱，凌辱	2	sal		
insurance	inˈ∫uərəns	n.保险；保险费	1	cur		
insure	inˈ∫uə	vt.给…保险；确保	1	cur		
intellectual	ˌintiˈlektjuəl	n.知识分子 a.智力的	1	lect		
intelligence	inˈtelidʒəns	n.智力；理解力；情报	1	lect		
intelligent	inˈtelidʒənt	a.聪明的；理智的	2	lect		
